pair_id,group,variant,src_rung,n_targets,matched,outcome,reason,phrase,qsrc,study_status,rtc,key,match_certain,err,prompt_len
e2290f82f59d5f21a6cf53f91deed71e,control_doc,V1,ft,1,True,failed,The authors explicitly state that the prior cytokine-prediction findings were not replicated.,We did not replicate prior findings that pre-treatment expression levels for two cytokines predicted antidepressant treatment response.,abstract,completed,replication,@cattaneo2016,True,,34362
e2290f82f59d5f21a6cf53f91deed71e,control_doc,V2,ft,1,True,failed,The authors explicitly conclude that the prior cytokine-prediction finding was not replicated.,We did not replicate prior findings that pre-treatment expression levels for two cytokines predicted antidepressant treatment response.,abstract,completed,replication,@cattaneo2016,True,,54981
e2290f82f59d5f21a6cf53f91deed71e,control_doc,V3,ft,2,True,failed,The authors explicitly state that the prior cytokine-prediction findings did not replicate in their new sample.,We did not replicate prior findings that pre-treatment expression levels for two cytokines predicted antidepressant treatment response.,abstract,completed,replication,@cattaneo2016,True,,56548
e2290f82f59d5f21a6cf53f91deed71e,control_doc,V0r,ft,1,True,failed,The authors explicitly state that the prior cytokine-prediction findings were not replicated.,We did not replicate prior findings that pre-treatment expression levels for two cytokines predicted antidepressant treatment response.,abstract,completed,replication,@cattaneo2016,True,,32796
009cbb848172073da6307da6237f1ac5,control_doc,V0,ft,1,True,successful,"The authors explicitly say Experiment 1 replicated the previous findings, rather than merely reporting compatible results.","Results of Experiment 1 replicated previous findings in that the assessment identified student preferences for respective stimuli, and caregiver opinion of preferences did not coincide with the systematic assessment.",abstract,completed,replication,@green1988,True,,30726
009cbb848172073da6307da6237f1ac5,control_doc,V1,ft,1,True,successful,"The authors explicitly say Experiment 1 replicated the prior findings, including both the identification of preferences and the mismatch with caregiver opinion.","Results of Experiment 1 replicated previous findings in that the assessment identified student preferences for respective stimuli, and caregiver opinion of preferences did not coincide with the systematic assessment.",abstract,completed,replication,@green1988,True,,32293
009cbb848172073da6307da6237f1ac5,control_doc,V2,ft,1,True,successful,"The authors explicitly say their results support Green et al.'s findings, so the overall comparison is supportive despite some individual differences.","As in Experiment 1, results of Experiment 2 support the results of Green et al. (1988) in several ways.",discussion,completed,replication,@green1988,True,,68100
009cbb848172073da6307da6237f1ac5,control_doc,V3,ft,1,True,successful,"The authors explicitly say their Experiment 2 results support Green et al. (1988), and describe the tested relationship as supported.","As in Experiment 1, results of Experiment 2 support the results of Green et al. (1988) in several ways. First, stimuli assessed systematically to be highly preferred were likely to function as reinforcers when applied contingently in training programs.",discussion,completed,replication,@green1988,True,,69667
009cbb848172073da6307da6237f1ac5,control_doc,V0r,ft,1,True,successful,"The authors explicitly say Experiment 1 replicated previous findings, and report the corresponding preference-assessment results as confirmation.","Results of Experiment 1 replicated previous findings in that the assessment identified student preferences for respective stimuli, and caregiver opinion of preferences did not coincide with the systematic assessment.",abstract,completed,replication,@green1988,True,,30727
2f17c1861fc457e23312ee9ad77df549,control_doc,V0,ft,1,True,successful,The authors explicitly say they replicated the prior finding linking attention to shape with productive noun vocabulary.,"We replicated prior findings that attention to shape increased with the number of nouns in children's productive vocabularies but add to this work by showing that while children look at the shape-and material-match test objects equally before the name, those who produce more nouns quickly looked to the shape-match test object after.",discussion,completed,replication,@smith2002,True,,34080
2f17c1861fc457e23312ee9ad77df549,control_doc,V1,ft,1,True,successful,"The abstract explicitly says these prior findings were replicated, but the supplied text does not identify which published study or studies reported them.","We replicate prior findings of more attention to shape when generalizing novel nouns, and a relation to vocabulary development.",abstract,completed,replication,,False,,35647
2f17c1861fc457e23312ee9ad77df549,control_doc,V2,ft,1,True,successful,The authors explicitly say they replicated the prior shape-attention and vocabulary relation rather than merely reporting compatible results.,"We replicate prior findings of more attention to shape when generalizing novel nouns, and a relation to vocabulary development.",abstract,completed,replication,@samuelson1999,True,,57444
2f17c1861fc457e23312ee9ad77df549,control_doc,V3,ft,1,True,successful,"The authors explicitly say they replicated the prior vocabulary-related shape-attention finding, indicating agreement with the target.","We replicated prior findings that attention to shape increased with the number of nouns in children's productive vocabularies but add to this work by showing that while children look at the shape-and material-match test objects equally before the name, those who produce more nouns quickly looked to the shape-match test object after.",discussion,completed,replication,@samuelson1999,True,,59011
2f17c1861fc457e23312ee9ad77df549,control_doc,V0r,ft,1,True,successful,"The abstract explicitly says these prior findings were replicated, but the supplied text does not unambiguously identify which cited study reported them.","We replicate prior findings of more attention to shape when generalizing novel nouns, and a relation to vocabulary development.",abstract,completed,replication,,False,,34081
